StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q139,Q229,Q200_First Click,Q200_Last Click,Q200_Page Submit,Q200_Click Count,Q230,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,Q147,Q22,Q19,Q142,Q21,Q206,Q207,Q208,Q209,Q210,Q213,Q214,Q215,Q216,Q217,Q193,Q170,Q164,Q143,Q144,Q220,Q221,Q223,Q224,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q172,Q174,Q176,Q178,Q180,Q182,Q184,Q186,Q188,Q190,Q192,Q194,Q196,Q198,Q200,Q202,Q204,SC0,SC1,SC2,SC3,SC4,SC5,confirmation_code,treatment_group,Comprehension score1,Enter Embedded Data Field Name Here...,Comprehension score2,Comprehension score3,ins_code,no_ins_code,LotteryQuiz1,LotteryQuiz2,LotteryQuiz3
2017-09-20 11:19:13,2017-09-20 11:58:29,IP Address,104.2.10.117,100,2356,True,2017-09-20 11:58:29,R_8qRYh6ayi54a2vX,,,,,40.112503051758,-88.242599487305,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,906.591,906.591,907.852,1,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A1PF01FF85HUY4," 56635",,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,33,White or Caucasian,Not Hispanic or Latino,5,United States,IL Illinois,61820,Nothing,I've read or talked about drought at least once before,1 (No Impact),No,"$90,000 to $104,999",Bachelors degree,,"I vote for Republicans more often than I vote for Democrats ",No,7,0,0,2,0,0,89655,ins,5,,,,1412533,,2,,
2017-09-13 14:29:36,2017-09-13 14:35:12,IP Address,97.119.173.178,6,336,False,2017-09-20 14:35:15,R_aXzkRm0Pj8w7hdz,,,,,,,anonymous,,I consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,71623,ins,,,,,,,,,
2017-09-13 14:41:03,2017-09-13 14:55:10,IP Address,174.28.30.194,47,847,False,2017-09-20 14:55:14,R_em03ZdCyOmx1nPn,,,,,,,anonymous,,I consent to participate in this study,,,,,,,59.212,59.212,569.294,1,True,$0.50,True,10,No,,,,,,,,,,,AKLV0WIZZ356X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,41784,no_ins,5,,,,,2493420,,,
2017-09-13 15:05:47,2017-09-13 15:06:30,IP Address,68.49.97.229,9,43,False,2017-09-20 15:06:36,R_5cFizPdA3LmSoDP,,,,,,,anonymous,,I consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,86925,no_ins,,,,,,,,,
2017-09-13 16:50:08,2017-09-13 16:58:50,IP Address,141.217.98.86,6,522,False,2017-09-20 16:58:51,R_dgtfr6k2nidUmMd,,,,,,,anonymous,,I consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,58872,ins,,,,,,,,,
2017-09-13 18:19:12,2017-09-13 19:04:35,IP Address,67.252.52.23,1,2723,False,2017-09-20 19:04:40,R_9ZiWdm3w2qu7ypn,,,,,,,anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,
2017-09-21 09:49:40,2017-09-21 09:52:55,IP Address,173.165.24.85,100,195,True,2017-09-21 09:52:55,R_bpeTAAp2pN7Id93,,,,,41.947402954102,-87.70369720459,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,0.268,0.268,1.025,1,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A15JP0TGZKLNIZ,1631532,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery B: 50% chance of winning $3.85, 50% chance of winning $0.10","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,24,White or Caucasian,Not Hispanic or Latino,5,United States,IN Indiana,46530,Nothing,Nothing,1 (No Impact),No,"$45,000 to $59,999",Bachelors degree,,"I vote for Republicans more often than I vote for Democrats ",Yes,7,0,0,2,0,0,47859,ins,5,,,,1631532,,2,,
2017-09-21 09:31:37,2017-09-21 10:04:20,IP Address,196.52.2.103,100,1963,True,2017-09-21 10:04:20,R_2beGTa1OiroWYQZ,,,,,40.714294433594,-74.005996704102,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,3.724,860.445,862.605,7,,,,,,True,$0.50,True,10,No,,,,,,,,,,,AGDJB8B8CDZ71," 95482",,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Male,34,White or Caucasian,Not Hispanic or Latino,5,United States,NY New York,10801,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,No,"$45,000 to $59,999",Associate degree,,Half the time I vote for Democrats and half the time I vote for Republicans,No,7,0,0,2,0,0,99059,ins,5,,,,1258896,,2,,
2017-09-21 09:54:13,2017-09-21 10:04:44,IP Address,173.165.24.85,100,631,True,2017-09-21 10:04:44,R_eaquMob3U5gpPzT,,,,,41.947402954102,-87.70369720459,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,0.55,0.55,1.368,1,True,$0.50,True,10,No,,,,,,,,,,,A15JP0TGZKLNIZ,," 21715",10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,24,White or Caucasian,Not Hispanic or Latino,5,United States,IN Indiana,46530,Nothing,Nothing,1 (No Impact),No,"$45,000 to $59,999",Bachelors degree,,"I vote for Republicans more often than I vote for Democrats ",Yes,7,0,0,2,0,0,61779,no_ins,5,,,,,2452572,2,,
2017-09-21 09:30:34,2017-09-21 10:05:37,IP Address,199.36.82.224,100,2103,True,2017-09-21 10:05:37,R_3DUqya5epnQacp7,,,,,39.653900146484,-92.915702819824,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,1073.621,1109.32,1110.595,3,True,$0,True,10,No,True,$0.50,True,10,No,,,,,,A06711361DP1JL158BWS8,,54053,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,29,White or Caucasian,Not Hispanic or Latino,5,United States,MO Missouri,64628,I work on or run a cattle ranch (or did so in the past),I am very knowledgeable about drought,6,No,"$15,000 to $29,999","High school diploma or equivalent ",,Half the time I vote for Democrats and half the time I vote for Republicans,Yes,11,5,0,2,0,0,96245,no_ins,4,,5,,,2868647,2,,
2017-09-21 09:30:24,2017-09-21 10:09:17,IP Address,68.59.64.228,100,2333,True,2017-09-21 10:09:17,R_2gdm3EY6gyC9e29,,,,,31.261703491211,-85.414199829102,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,2.141,2.141,940.937,1,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A7KLTVEIASF4J,11724,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,25,White or Caucasian,Hispanic or Latino,5,United States,AL Alabama,36305,Nothing,Nothing,1 (No Impact),No,"$30,000 to $44,999",Bachelors degree,,Half the time I vote for Democrats and half the time I vote for Republicans,No,7,0,0,2,0,0,47857,ins,5,,,,1238207,,2,,
2017-09-21 09:40:35,2017-09-21 10:14:11,IP Address,173.49.28.192,100,2016,True,2017-09-21 10:14:11,R_cSiuU9Wdzp3ocV7,,,,,40.068405151367,-75.006500244141,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,64.864,479.967,480.904,3,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A3Q13VTPRIVFZS,90938,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,40,White or Caucasian,Not Hispanic or Latino,5,United States,PA Pennsylvania,19114,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,No,"$60,000 to $74,999","High school diploma or equivalent ",,"I vote for Democrats more often than ",No,7,0,0,2,0,0,39761,ins,5,,,,1078278,,2,,
2017-09-21 09:41:17,2017-09-21 10:15:09,IP Address,73.66.161.6,100,2032,True,2017-09-21 10:15:09,R_6fHl7f4mk2C9lyJ,,,,,38.344497680664,-121.42929840088,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,59.075,903.703,904.44,5,True,$0.50,True,10,No,,,,,,,,,,,AK7NIT4IJ8X6D,,60772,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,21,Black or African American,Hispanic or Latino,5,United States,CA California,95814,Nothing,I am familiar with drought,4,No,"$90,000 to $104,999",Bachelors degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,65709,no_ins,5,,,,,2249581,2,,
2017-09-21 09:30:30,2017-09-21 10:15:20,IP Address,73.252.59.190,100,2690,True,2017-09-21 10:15:20,R_cU4yIkiUFOVSKgt,,,,,32.597900390625,-92.023498535156,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,931.903,1018.294,1021.592,3,True,$0.50,True,10,No,,,,,,,,,,,A2S4YDJ9UGAXFQ,,66353,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Male,30,White or Caucasian,Not Hispanic or Latino,5,United States,LA Louisiana,71201,Nothing,I am familiar with drought,2,No,"$45,000 to $59,999",Associate degree,,"I vote for Democrats more often than ",Yes,7,0,0,2,0,0,93184,no_ins,5,,,,,2509480,2,,
2017-09-21 09:31:49,2017-09-21 10:15:31,IP Address,72.228.42.128,100,2622,True,2017-09-21 10:15:31,R_3mVZxJStw9vcFcp,,,,,43.005599975586,-73.862800598145,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,1117.456,1117.456,1118.216,1,True,$0.50,True,10,No,,,,,,,,,,,A1LB9JOMFQ1UMG,,71139,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Female,25,White or Caucasian,Not Hispanic or Latino,5,United States,NY New York,12866,Nothing,Nothing,1 (No Impact),No,"$45,000 to $59,999",Bachelors degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,70628,no_ins,5,,,,,2072054,2,,
2017-09-21 09:39:26,2017-09-21 10:15:34,IP Address,129.176.151.18,100,2168,True,2017-09-21 10:15:34,R_9LallGiA3YAjYMt,,,,,44.021606445312,-92.469902038574,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,3.652,321.028,625.786,6,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A266LNUJOVKCDS,80782,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Female,31,White or Caucasian,Hispanic or Latino,5,United States,AZ Arizona,85308,Nothing,Nothing,1 (No Impact),No,"$105,000 to $149,999","Trade school degree or certificate ",,"I nearly always vote for Democrats ",No,7,0,0,2,0,0,66775,ins,5,,,,1813935,,2,,
2017-09-21 09:32:46,2017-09-21 10:16:29,IP Address,71.112.140.242,100,2623,True,2017-09-21 10:16:29,R_5bEkXGmV693MO57,,,,,40.271301269531,-80.170196533203,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,1084.968,1084.968,1086.948,1,True,$0.50,True,10,No,,,,,,,,,,,A1TLNLB9D87H6,,31528,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Female,33,White or Caucasian,Not Hispanic or Latino,5,United States,PA Pennsylvania,15317,Nothing,I've read or talked about drought at least once before,1 (No Impact),No,"$75,000 to $89,999",Associate degree,,"I nearly always vote for Democrats ",No,7,0,0,2,0,0,86641,no_ins,5,,,,,2407237,2,,
2017-09-21 09:36:47,2017-09-21 10:19:22,IP Address,108.6.11.84,100,2555,True,2017-09-21 10:19:22,R_1GIt0cITr7pJGi9,,,,,40.576705932617,-73.98999786377,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,10.481,1109.913,1110.858,6,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A2G7N0X0PNX0EE,91143,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,31,Asian,Not Hispanic or Latino,5,United States,NY New York,11214,Nothing,I am familiar with drought,2,No,"$60,000 to $74,999",Bachelors degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,93407,ins,5,,,,1180713,,2,,
